qseqid	sseqid	alntmscore
Q05FJ8	Q05FV9	0.5812
Q05FJ8	Q05FW1	0.7828
Q05FJ8	Q05FP4	0.8056
Q05FJ8	Q05FY8	0.8170
Q05FJ8	Q05FI4	0.7741
Q05FJ8	Q05FJ3	0.8271
Q05FJ8	Q05FW0	0.5950
Q05FJ8	Q05FG2	0.5809
Q05FJ8	Q05FK2	0.6250
Q05FJ8	Q05FQ4	0.6764
Q05FJ8	Q05FQ1	0.7268
Q05FJ8	Q05FQ3	0.5936
Q05FJ8	Q05FM9	0.6962
Q05FJ8	Q05FY9	0.7010
Q05FJ8	Q05FH5	0.4818
Q05FJ8	Q05FR8	0.7830
Q05FJ8	Q05FG1	0.7412
Q05FJ8	Q05FI0	0.8280
Q05FJ8	Q05FL6	0.7878
Q05FJ8	Q05FP5	0.4903
Q05FJ8	Q05FS7	0.8534
Q05FJ8	Q05FN8	0.7887
Q05FJ8	Q05FV5	0.7405
Q05FJ8	Q05FH6	0.6105
Q05FJ8	Q05FW3	0.4509
Q05FJ8	Q05FW4	0.5285
Q05FJ8	Q05FS5	0.6513
Q05FJ8	Q05FQ8	0.6646
Q05FJ8	Q05FV3	0.7260
Q05FJ8	Q05FT5	0.7492
Q05FJ8	Q05FS0	0.7531
Q05FJ8	Q05FW9	0.7510
Q05FJ8	Q05FR0	0.5395
Q05FJ8	Q05FX4	0.0971
Q05FJ8	Q05FP8	0.7217
Q05FJ8	Q05FS3	0.7371
Q05FJ8	Q05FI5	0.8423
Q05FJ8	Q05FP2	0.8442
Q05FJ8	Q05FX8	0.6978
Q05FJ8	Q05FT2	0.6950
Q05FJ8	Q05FY0	0.7637
Q05FJ8	Q05FY6	0.1196
Q05FJ8	Q05FP3	0.7909
Q05FJ8	Q05FS1	0.2249
Q05FJ8	Q05FV0	0.7840
Q05FJ8	Q05FT0	0.7433
Q05FP4	Q05FR3	0.8552
Q05FP4	Q05FK7	0.7986
Q05FP4	Q05FT1	0.6958
Q05FP4	Q05FM4	0.7844
Q05FP4	Q05FX5	0.7520
Q05FP4	Q05FM8	0.5154
Q05FP4	Q05FT3	0.3836
Q05FP4	Q05FT4	0.8507
Q05FP4	Q05FG8	0.9031
Q05FP4	Q05FN1	0.8499
Q05FP4	Q05FS9	0.8327
Q05FP4	Q05FY4	0.5018
Q05FP4	Q05FM0	0.8844
Q05FP4	Q05FI9	0.7991
Q05FP4	Q05FL7	0.7659
Q05FP4	Q05FK6	0.7494
Q05FP4	Q05FX1	0.8583
Q05FP4	Q05FQ6	0.8527
Q05FP4	Q05FU3	0.7766
Q05FP4	Q05FL5	0.7234
Q05FP4	Q05FG7	0.8639
Q05FP4	Q05FK1	0.7500
Q05FP4	Q05FW2	0.6124
Q05FP4	Q05FL1	0.7775
Q05FP4	Q05FW8	0.7181
Q05FP4	Q05FM2	0.5186
Q05FP4	Q05FW6	0.8679
Q05FP4	Q05FQ0	0.5144
Q05FP4	Q05FJ0	0.7759
Q05FP4	Q05FK9	0.6942
Q05FP4	Q05FU5	0.7742
Q05FP4	Q05FU6	0.8534
Q05FP4	Q05FT6	0.6763
Q05FP4	Q05FV8	0.7321
Q05FP4	Q05FY1	0.7816
Q05FP4	Q05FJ7	0.7827
Q05FP4	Q05FV7	0.6717
Q05FP4	Q05FJ2	0.5022
Q05FP4	Q05FH1	0.7426
Q05FP4	Q05FU0	0.4700
Q05FP4	Q05FH8	0.7470
Q05FP4	Q05FJ6	0.7530
Q05FP4	Q05FV4	0.8461
Q05FP4	Q05FQ5	0.8716
Q05FP4	Q05FH3	0.3766
Q05FP4	Q05FK0	0.6296
Q05FP4	Q05FH2	0.6478
Q05FP4	Q05FV6	0.8589
Q05FP4	Q05FX7	0.7330
Q05FP4	Q05FI2	0.8541
Q05FP4	Q05FU1	0.8189
Q05FP4	Q05FK3	0.5168
Q05FP4	Q05FS8	0.8335
Q05FP4	Q05FR5	0.8224
Q05FP4	Q05FV2	0.6825
Q05FP4	Q05FM3	0.8329
Q05FP4	Q05FR9	0.8831
Q05FP4	Q05FJ1	0.3713
Q05FP4	Q05FK8	0.7459
Q05FP4	Q05FG9	0.8135
Q05FP4	Q05FU7	0.8526
Q05FP4	Q05FI3	0.7802
Q05FP4	Q05FX3	0.8726
Q05FP4	Q05FW5	0.8158
Q05FP4	Q05FI1	0.3214
Q05FP4	Q05FJ9	0.7868
Q05FP4	Q05FY7	0.6285
Q05FP4	Q05FN2	0.8427
Q05FP4	Q05FX2	0.7762
Q05FP4	Q05FP6	0.8122
Q05FP4	Q05FU2	0.7166
Q05FP4	Q05FH7	0.4342
Q05FP4	Q05FX6	0.8705
Q05FP4	Q05FL3	0.8446
Q05FP4	Q05FR6	0.6607
Q05FP4	Q05FT9	0.7967
Q05FP4	Q05FP1	0.8063
Q05FP4	Q05FQ2	0.6766
Q05FP4	Q05FI7	0.3072
Q05FP4	Q05FN7	0.8064
Q05FP4	Q05FH9	0.8192
Q05FP4	Q05FY2	0.7534
Q05FP4	Q05FH0	0.7654
Q05FP4	Q05FI8	0.6615
Q05FP4	Q05FP7	0.8507
Q05FP4	Q05FG6	0.5866
Q05FP4	Q05FV1	0.7009
Q05FP4	Q05FJ4	0.7511
Q05FP4	Q05FT8	0.8145
Q05FP4	Q05FQ7	0.7577
Q05FP4	Q05FT7	0.7673
Q05FP4	Q05FX0	0.8831
Q05FP4	Q05FL4	0.8753
Q05FP4	Q05FP0	0.6856
Q05FP4	Q05FH4	0.5681
Q05FP4	Q05FF8	0.7956
Q05FP4	Q05FM6	0.8703
Q05FP4	Q05FS4	0.4543
Q05FP4	Q05FR4	0.7970
Q05FP4	Q05FF9	0.5285
Q05FP4	Q05FR1	0.6770
Q05FP4	Q05FN6	0.8536
Q05FP4	Q05FY5	0.7308
Q05FP4	Q05FX9	0.8255
Q05FP4	Q05FY3	0.8216
Q05FP4	Q05FL0	0.2939
Q05FP4	Q05FR7	0.8634
Q05FP4	Q05FL2	0.8179
Q05FP4	Q05FJ5	0.7540
Q05FP4	Q05FL8	0.8428
Q05FP4	Q05FM1	0.4565
Q05FP4	Q05FN0	0.8609
Q05FP4	Q05FS2	0.8117
Q05FP4	Q05FG5	0.6381
Q05FP4	Q05FP9	0.7522
Q05FP4	Q05FM7	0.7898
Q05FP4	Q05FK5	0.7977
Q05FP4	Q05FG4	0.8850
Q05FP4	Q05FL9	0.7325
Q05FP4	Q05FN9	0.8207
Q05FP4	Q05FS6	0.7718
Q05FP4	Q05FQ9	0.6611
Q05FP4	Q05FI6	0.7643
Q05FP4	Q05FU8	0.8253
Q05FP4	Q05FG0	0.5599
Q05FP4	Q05FR2	0.6282
Q05FP4	Q05FM5	0.4012
Q05FP4	Q05FU9	0.6954
Q05FP4	Q05FN3	0.6928
Q05FP4	Q05FN5	0.7692
Q05FP4	Q05FK4	0.7879
Q05FP4	Q05FG3	0.8352
Q05FP4	Q05FU4	0.8368
Q05FP4	Q05FW7	0.7864
Q05FP4	Q05FN4	0.3477
Q05FP4	Q05FV9	0.6268
Q05FP4	Q05FW1	0.6413
Q05FP4	Q05FJ8	0.8056
Q05FP4	Q05FY8	0.8143
Q05FP4	Q05FI4	0.4658
Q05FP4	Q05FJ3	0.7987
Q05FP4	Q05FW0	0.8009
Q05FP4	Q05FG2	0.8020
Q05FP4	Q05FK2	0.7668
Q05FP4	Q05FQ4	0.8057
Q05FP4	Q05FQ1	0.7765
Q05FP4	Q05FQ3	0.8095
Q05FP4	Q05FM9	0.7903
Q05FP4	Q05FY9	0.6996
Q05FP4	Q05FH5	0.8055
Q05FP4	Q05FR8	0.7440
Q05FP4	Q05FG1	0.7932
Q05FP4	Q05FI0	0.6828
Q05FP4	Q05FL6	0.7964
Q05FP4	Q05FP5	0.4322
Q05FP4	Q05FS7	0.8190
Q05FP4	Q05FN8	0.8686
Q05FP4	Q05FV5	0.6298
Q05FP4	Q05FH6	0.6744
Q05FP4	Q05FW3	0.8090
Q05FP4	Q05FW4	0.3801
Q05FP4	Q05FS5	0.8129
Q05FP4	Q05FQ8	0.8578
Q05FP4	Q05FV3	0.3624
Q05FP4	Q05FT5	0.8101
Q05FP4	Q05FS0	0.8524
Q05FP4	Q05FW9	0.8169
Q05FP4	Q05FR0	0.8636
Q05FP4	Q05FX4	0.2193
Q05FP4	Q05FP8	0.8589
Q05FP4	Q05FS3	0.8852
Q05FP4	Q05FI5	0.3980
Q05FP4	Q05FP2	0.8644
Q05FP4	Q05FX8	0.5597
Q05FP4	Q05FT2	0.6785
Q05FP4	Q05FY0	0.8337
Q05FP4	Q05FY6	0.4422
Q05FP4	Q05FP3	0.6941
Q05FP4	Q05FS1	0.3626
Q05FP4	Q05FV0	0.7669
Q05FP4	Q05FT0	0.7645
Q05FY8	Q05FR3	0.6889
Q05FY8	Q05FK7	0.8316
Q05FY8	Q05FT1	0.7547
Q05FY8	Q05FM4	0.6027
Q05FY8	Q05FX5	0.7091
Q05FY8	Q05FM8	0.8837
Q05FY8	Q05FT3	0.4236
Q05FY8	Q05FT4	0.7728
Q05FY8	Q05FG8	0.8790
Q05FY8	Q05FN1	0.8828
Q05FY8	Q05FS9	0.6804
Q05FY8	Q05FY4	0.4838
Q05FY8	Q05FM0	0.6164
Q05FY8	Q05FI9	0.8080
Q05FY8	Q05FL7	0.4234
Q05FY8	Q05FK6	0.6855
Q05FY8	Q05FX1	0.9090
Q05FY8	Q05FQ6	0.8572
Q05FY8	Q05FU3	0.5754
Q05FY8	Q05FL5	0.2063
Q05FY8	Q05FG7	0.9234
Q05FY8	Q05FK1	0.4334
Q05FY8	Q05FW2	0.8288
Q05FY8	Q05FL1	0.9075
Q05FY8	Q05FW8	0.7376
Q05FY8	Q05FM2	0.8637
Q05FY8	Q05FW6	0.7789
Q05FY8	Q05FQ0	0.5960
Q05FY8	Q05FJ0	0.7252
Q05FY8	Q05FK9	0.8372
Q05FY8	Q05FU5	0.6403
Q05FY8	Q05FU6	0.7809
Q05FY8	Q05FT6	0.6573
Q05FY8	Q05FV8	0.7708
Q05FY8	Q05FY1	0.7913
Q05FY8	Q05FJ7	0.8673
Q05FY8	Q05FV7	0.8632
Q05FY8	Q05FJ2	0.7109
Q05FY8	Q05FH1	0.8261
Q05FY8	Q05FU0	0.6528
Q05FY8	Q05FH8	0.9211
Q05FY8	Q05FJ6	0.8121
Q05FY8	Q05FV4	0.7208
Q05FY8	Q05FQ5	0.6596
Q05FY8	Q05FH3	0.4076
Q05FY8	Q05FK0	0.7838
Q05FY8	Q05FH2	0.7400
Q05FY8	Q05FV6	0.5717
Q05FY8	Q05FX7	0.8351
Q05FY8	Q05FI2	0.6739
Q05FY8	Q05FU1	0.8236
Q05FY8	Q05FK3	0.6512
Q05FY8	Q05FS8	0.7289
Q05FY8	Q05FR5	0.8912
Q05FY8	Q05FV2	0.7771
Q05FY8	Q05FM3	0.5988
Q05FY8	Q05FR9	0.7929
Q05FY8	Q05FJ1	0.7944
Q05FY8	Q05FK8	0.8418
Q05FY8	Q05FG9	0.7441
Q05FY8	Q05FU7	0.7998
Q05FY8	Q05FI3	0.8992
Q05FY8	Q05FX3	0.8909
Q05FY8	Q05FW5	0.7843
Q05FY8	Q05FI1	0.6592
Q05FY8	Q05FJ9	0.8818
Q05FY8	Q05FY7	0.7461
Q05FY8	Q05FN2	0.8253
Q05FY8	Q05FX2	0.6764
Q05FY8	Q05FP6	0.7300
Q05FY8	Q05FU2	0.8599
Q05FY8	Q05FH7	0.8020
Q05FY8	Q05FX6	0.8663
Q05FY8	Q05FL3	0.8417
Q05FY8	Q05FR6	0.8307
Q05FY8	Q05FT9	0.6748
Q05FY8	Q05FP1	0.8482
Q05FY8	Q05FQ2	0.7878
Q05FY8	Q05FI7	0.7780
Q05FY8	Q05FN7	0.7127
Q05FY8	Q05FH9	0.5404
Q05FY8	Q05FY2	0.5745
Q05FY8	Q05FH0	0.7631
Q05FY8	Q05FI8	0.7684
Q05FY8	Q05FP7	0.8196
Q05FY8	Q05FG6	0.6063
Q05FY8	Q05FV1	0.2205
Q05FY8	Q05FJ4	0.8889
Q05FY8	Q05FT8	0.8141
Q05FY8	Q05FQ7	0.6565
Q05FY8	Q05FT7	0.7305
Q05FY8	Q05FX0	0.6806
Q05FY8	Q05FL4	0.7442
Q05FY8	Q05FP0	0.8897
Q05FY8	Q05FH4	0.4543
Q05FY8	Q05FF8	0.7406
Q05FY8	Q05FM6	0.7733
Q05FY8	Q05FS4	0.8847
Q05FY8	Q05FR4	0.6942
Q05FY8	Q05FF9	0.6921
Q05FY8	Q05FR1	0.7600
Q05FY8	Q05FN6	0.8475
Q05FY8	Q05FY5	0.6443
Q05FY8	Q05FX9	0.8972
Q05FY8	Q05FY3	0.8111
Q05FY8	Q05FL0	0.6235
Q05FY8	Q05FR7	0.5653
Q05FY8	Q05FL2	0.8601
Q05FY8	Q05FJ5	0.7534
Q05FY8	Q05FL8	0.7222
Q05FY8	Q05FM1	0.8620
Q05FY8	Q05FN0	0.8627
Q05FY8	Q05FS2	0.7178
Q05FY8	Q05FG5	0.5444
Q05FY8	Q05FP9	0.7658
Q05FY8	Q05FM7	0.8045
Q05FY8	Q05FK5	0.9090
Q05FY8	Q05FG4	0.8121
Q05FY8	Q05FL9	0.4152
Q05FY8	Q05FN9	0.7690
Q05FY8	Q05FS6	0.8493
Q05FY8	Q05FQ9	0.8373
Q05FY8	Q05FI6	0.7758
Q05FY8	Q05FU8	0.8671
Q05FY8	Q05FG0	0.7421
Q05FY8	Q05FR2	0.5938
Q05FY8	Q05FM5	0.7891
Q05FY8	Q05FU9	0.8809
Q05FY8	Q05FN3	0.6801
Q05FY8	Q05FN5	0.7050
Q05FY8	Q05FK4	0.7997
Q05FY8	Q05FG3	0.6976
Q05FY8	Q05FU4	0.8348
Q05FY8	Q05FW7	0.8541
Q05FY8	Q05FN4	0.7137
Q05FY8	Q05FV9	0.5881
Q05FY8	Q05FW1	0.6025
Q05FY8	Q05FJ8	0.8170
Q05FY8	Q05FP4	0.8143
Q05FY8	Q05FI4	0.7663
Q05FY8	Q05FJ3	0.8765
Q05FY8	Q05FW0	0.7091
Q05FY8	Q05FG2	0.9010
Q05FY8	Q05FK2	0.7065
Q05FY8	Q05FQ4	0.8293
Q05FY8	Q05FQ1	0.6810
Q05FY8	Q05FQ3	0.7647
Q05FY8	Q05FM9	0.9031
Q05FY8	Q05FY9	0.6243
Q05FY8	Q05FH5	0.8781
Q05FY8	Q05FR8	0.6698
Q05FY8	Q05FG1	0.8557
Q05FY8	Q05FI0	0.6612
Q05FY8	Q05FL6	0.7847
Q05FY8	Q05FP5	0.6703
Q05FY8	Q05FS7	0.6176
Q05FY8	Q05FN8	0.6771
Q05FY8	Q05FV5	0.7443
Q05FY8	Q05FH6	0.7863
Q05FY8	Q05FW3	0.7186
Q05FY8	Q05FW4	0.4722
Q05FY8	Q05FS5	0.5314
Q05FY8	Q05FQ8	0.7118
Q05FY8	Q05FV3	0.6628
Q05FY8	Q05FT5	0.7283
Q05FY8	Q05FS0	0.7711
Q05FY8	Q05FW9	0.8155
Q05FY8	Q05FR0	0.7736
Q05FY8	Q05FX4	0.3397
Q05FY8	Q05FP8	0.6978
Q05FY8	Q05FS3	0.9079
Q05FY8	Q05FI5	0.8539
Q05FY8	Q05FP2	0.8325
Q05FY8	Q05FX8	0.6698
Q05FY8	Q05FT2	0.7020
Q05FY8	Q05FY0	0.7042
Q05FY8	Q05FY6	0.2473
Q05FY8	Q05FP3	0.7491
Q05FY8	Q05FS1	0.6408
Q05FY8	Q05FV0	0.8624
Q05FY8	Q05FT0	0.8046
Q05FI4	Q05FR3	0.4635
Q05FI4	Q05FK7	0.7327
Q05FI4	Q05FT1	0.3788
Q05FI4	Q05FM4	0.7186
Q05FI4	Q05FX5	0.2329
Q05FI4	Q05FM8	0.7991
Q05FI4	Q05FT3	0.2813
Q05FI4	Q05FT4	0.7416
Q05FI4	Q05FG8	0.8373
Q05FI4	Q05FN1	0.7893
Q05FI4	Q05FS9	0.6508
Q05FI4	Q05FY4	0.1902
Q05FI4	Q05FM0	0.4732
Q05FI4	Q05FI9	0.5392
Q05FI4	Q05FL7	0.4612
Q05FI4	Q05FK6	0.7536
Q05FI4	Q05FX1	0.8296
Q05FI4	Q05FQ6	0.8320
Q05FI4	Q05FU3	0.7031
Q05FI4	Q05FL5	0.4130
Q05FI4	Q05FG7	0.6026
Q05FI4	Q05FK1	0.5400
Q05FI4	Q05FW2	0.7758
Q05FI4	Q05FL1	0.7778
Q05FI4	Q05FW8	0.7101
Q05FI4	Q05FM2	0.7091
Q05FI4	Q05FW6	0.6743
Q05FI4	Q05FQ0	0.5136
Q05FI4	Q05FJ0	0.7912
Q05FI4	Q05FK9	0.7873
Q05FI4	Q05FU5	0.6099
Q05FI4	Q05FU6	0.5421
Q05FI4	Q05FT6	0.6746
Q05FI4	Q05FV8	0.7464
Q05FI4	Q05FY1	0.8260
Q05FI4	Q05FJ7	0.8016
Q05FI4	Q05FV7	0.6685
Q05FI4	Q05FJ2	0.6553
Q05FI4	Q05FH1	0.5756
Q05FI4	Q05FU0	0.8044
Q05FI4	Q05FH8	0.7430
Q05FI4	Q05FJ6	0.8538
Q05FI4	Q05FV4	0.8435
Q05FI4	Q05FQ5	0.7145
Q05FI4	Q05FH3	0.3774
Q05FI4	Q05FK0	0.2891
Q05FI4	Q05FH2	0.2453
Q05FI4	Q05FV6	0.5055
Q05FI4	Q05FX7	0.5444
Q05FI4	Q05FI2	0.6623
Q05FI4	Q05FU1	0.7260
Q05FI4	Q05FK3	0.0805
Q05FI4	Q05FS8	0.5878
Q05FI4	Q05FR5	0.8839
Q05FI4	Q05FV2	0.6454
Q05FI4	Q05FM3	0.4642
Q05FI4	Q05FR9	0.7533
Q05FI4	Q05FJ1	0.6145
Q05FI4	Q05FK8	0.7968
Q05FI4	Q05FG9	0.5231
Q05FI4	Q05FU7	0.5561
Q05FI4	Q05FI3	0.8297
Q05FI4	Q05FX3	0.5828
Q05FI4	Q05FW5	0.3035
Q05FI4	Q05FI1	0.7618
Q05FI4	Q05FJ9	0.5970
Q05FI4	Q05FY7	0.4271
Q05FI4	Q05FN2	0.5975
Q05FI4	Q05FX2	0.7679
Q05FI4	Q05FP6	0.7756
Q05FI4	Q05FU2	0.8142
Q05FI4	Q05FH7	0.5486
Q05FI4	Q05FX6	0.4112
Q05FI4	Q05FL3	0.3408
Q05FI4	Q05FR6	0.8330
Q05FI4	Q05FT9	0.6856
Q05FI4	Q05FP1	0.3081
Q05FI4	Q05FQ2	0.7660
Q05FI4	Q05FI7	0.7696
Q05FI4	Q05FN7	0.7727
Q05FI4	Q05FH9	0.6350
Q05FI4	Q05FY2	0.7753
Q05FI4	Q05FH0	0.8868
Q05FI4	Q05FI8	0.3313
Q05FI4	Q05FP7	0.7531
Q05FI4	Q05FG6	0.2927
Q05FI4	Q05FV1	0.3711
Q05FI4	Q05FJ4	0.8267
Q05FI4	Q05FT8	0.8784
Q05FI4	Q05FQ7	0.8044
Q05FI4	Q05FT7	0.3149
Q05FI4	Q05FX0	0.4098
Q05FI4	Q05FL4	0.6472
Q05FI4	Q05FP0	0.8791
Q05FI4	Q05FH4	0.8090
Q05FI4	Q05FF8	0.6986
Q05FI4	Q05FM6	0.3196
Q05FI4	Q05FS4	0.7452
Q05FI4	Q05FR4	0.4264
Q05FI4	Q05FF9	0.6526
Q05FI4	Q05FR1	0.7935
Q05FI4	Q05FN6	0.6295
Q05FI4	Q05FY5	0.1411
Q05FI4	Q05FX9	0.5530
Q05FI4	Q05FY3	0.8248
Q05FI4	Q05FL0	0.4662
Q05FI4	Q05FR7	0.5432
Q05FI4	Q05FL2	0.8478
Q05FI4	Q05FJ5	0.4959
Q05FI4	Q05FL8	0.7973
Q05FI4	Q05FM1	0.5735
Q05FI4	Q05FN0	0.7246
Q05FI4	Q05FS2	0.8674
Q05FI4	Q05FG5	0.8456
Q05FI4	Q05FP9	0.6934
Q05FI4	Q05FM7	0.2351
Q05FI4	Q05FK5	0.7620
Q05FI4	Q05FG4	0.3015
Q05FI4	Q05FL9	0.7013
Q05FI4	Q05FN9	0.7577
Q05FI4	Q05FS6	0.7842
Q05FI4	Q05FQ9	0.4338
Q05FI4	Q05FI6	0.4801
Q05FI4	Q05FU8	0.7236
Q05FI4	Q05FG0	0.5817
Q05FI4	Q05FR2	0.6412
Q05FI4	Q05FM5	0.7890
Q05FI4	Q05FU9	0.7535
Q05FI4	Q05FN3	0.8448
Q05FI4	Q05FN5	0.4506
Q05FI4	Q05FK4	0.4962
Q05FI4	Q05FG3	0.7988
Q05FI4	Q05FU4	0.7580
Q05FI4	Q05FW7	0.7725
Q05FI4	Q05FN4	0.7308
Q05FI4	Q05FV9	0.5994
Q05FI4	Q05FW1	0.6207
Q05FI4	Q05FJ8	0.7741
Q05FI4	Q05FP4	0.4658
Q05FI4	Q05FY8	0.7663
Q05FI4	Q05FJ3	0.7218
Q05FI4	Q05FW0	0.4333
Q05FI4	Q05FG2	0.8267
Q05FI4	Q05FK2	0.3420
Q05FI4	Q05FQ4	0.7695
Q05FI4	Q05FQ1	0.8154
Q05FI4	Q05FQ3	0.4451
Q05FI4	Q05FM9	0.7957
Q05FI4	Q05FY9	0.6769
Q05FI4	Q05FH5	0.8131
Q05FI4	Q05FR8	0.6649
Q05FI4	Q05FG1	0.7863
Q05FI4	Q05FI0	0.8872
Q05FI4	Q05FL6	0.6456
Q05FI4	Q05FP5	0.4489
Q05FI4	Q05FS7	0.8846
Q05FI4	Q05FN8	0.8639
Q05FI4	Q05FV5	0.7005
Q05FI4	Q05FH6	0.7434
Q05FI4	Q05FW3	0.4143
Q05FI4	Q05FW4	0.3027
Q05FI4	Q05FS5	0.7346
Q05FI4	Q05FQ8	0.7383
Q05FI4	Q05FV3	0.7049
Q05FI4	Q05FT5	0.4417
Q05FI4	Q05FS0	0.6968
Q05FI4	Q05FW9	0.7847
Q05FI4	Q05FR0	0.7172
Q05FI4	Q05FX4	0.1558
Q05FI4	Q05FP8	0.5010
Q05FI4	Q05FS3	0.8473
Q05FI4	Q05FI5	0.8442
Q05FI4	Q05FP2	0.8180
Q05FI4	Q05FX8	0.2302
Q05FI4	Q05FT2	0.1834
Q05FI4	Q05FY0	0.7130
Q05FI4	Q05FY6	0.1563
Q05FI4	Q05FP3	0.5318
Q05FI4	Q05FS1	0.2979
Q05FI4	Q05FV0	0.8137
Q05FI4	Q05FT0	0.7901
Q05FJ3	Q05FR3	0.7761
Q05FJ3	Q05FK7	0.8521
Q05FJ3	Q05FT1	0.6082
Q05FJ3	Q05FM4	0.6408
Q05FJ3	Q05FX5	0.7951
Q05FJ3	Q05FM8	0.6399
Q05FJ3	Q05FT3	0.3103
Q05FJ3	Q05FT4	0.8152
Q05FJ3	Q05FG8	0.8215
Q05FJ3	Q05FN1	0.7306
Q05FJ3	Q05FS9	0.6900
Q05FJ3	Q05FY4	0.1061
Q05FJ3	Q05FM0	0.5723
Q05FJ3	Q05FI9	0.7918
Q05FJ3	Q05FL7	0.7503
Q05FJ3	Q05FK6	0.7838
Q05FJ3	Q05FX1	0.8421
Q05FJ3	Q05FQ6	0.6930
Q05FJ3	Q05FU3	0.7313
Q05FJ3	Q05FL5	0.5915
Q05FJ3	Q05FG7	0.8441
Q05FJ3	Q05FK1	0.8489
Q05FJ3	Q05FW2	0.7443
Q05FJ3	Q05FL1	0.7398
Q05FJ3	Q05FW8	0.8129
Q05FJ3	Q05FM2	0.8238
Q05FJ3	Q05FW6	0.7723
Q05FJ3	Q05FQ0	0.5338
Q05FJ3	Q05FJ0	0.8074
Q05FJ3	Q05FK9	0.8186
Q05FJ3	Q05FU5	0.7910
Q05FJ3	Q05FU6	0.7912
Q05FJ3	Q05FT6	0.7115
Q05FJ3	Q05FV8	0.7455
Q05FJ3	Q05FY1	0.8429
Q05FJ3	Q05FJ7	0.8342
Q05FJ3	Q05FV7	0.7280
Q05FJ3	Q05FJ2	0.8220
Q05FJ3	Q05FH1	0.4181
Q05FJ3	Q05FU0	0.8716
Q05FJ3	Q05FH8	0.8433
Q05FJ3	Q05FJ6	0.7026
Q05FJ3	Q05FV4	0.8216
Q05FJ3	Q05FQ5	0.8334
Q05FJ3	Q05FH3	0.3241
Q05FJ3	Q05FK0	0.7606
Q05FJ3	Q05FH2	0.4943
Q05FJ3	Q05FV6	0.8163
Q05FJ3	Q05FX7	0.6985
Q05FJ3	Q05FI2	0.8458
Q05FJ3	Q05FU1	0.7082
Q05FJ3	Q05FK3	0.4858
Q05FJ3	Q05FS8	0.8028
Q05FJ3	Q05FR5	0.7349
Q05FJ3	Q05FV2	0.4567
Q05FJ3	Q05FM3	0.4172
Q05FJ3	Q05FR9	0.8827
Q05FJ3	Q05FJ1	0.8093
Q05FJ3	Q05FK8	0.8323
Q05FJ3	Q05FG9	0.7679
Q05FJ3	Q05FU7	0.8294
Q05FJ3	Q05FI3	0.7928
Q05FJ3	Q05FX3	0.7131
Q05FJ3	Q05FW5	0.8506
Q05FJ3	Q05FI1	0.7724
Q05FJ3	Q05FJ9	0.8217
Q05FJ3	Q05FY7	0.5141
Q05FJ3	Q05FN2	0.5757
Q05FJ3	Q05FX2	0.7941
Q05FJ3	Q05FP6	0.7721
Q05FJ3	Q05FU2	0.7890
Q05FJ3	Q05FH7	0.6234
Q05FJ3	Q05FX6	0.7750
Q05FJ3	Q05FL3	0.7609
Q05FJ3	Q05FR6	0.7817
Q05FJ3	Q05FT9	0.7946
Q05FJ3	Q05FP1	0.6426
Q05FJ3	Q05FQ2	0.6767
Q05FJ3	Q05FI7	0.7687
Q05FJ3	Q05FN7	0.4546
Q05FJ3	Q05FH9	0.8097
Q05FJ3	Q05FY2	0.8055
Q05FJ3	Q05FH0	0.7588
Q05FJ3	Q05FI8	0.7575
Q05FJ3	Q05FP7	0.8168
Q05FJ3	Q05FG6	0.6909
Q05FJ3	Q05FV1	0.7263
Q05FJ3	Q05FJ4	0.6590
Q05FJ3	Q05FT8	0.7648
Q05FJ3	Q05FQ7	0.6506
Q05FJ3	Q05FT7	0.6542
Q05FJ3	Q05FX0	0.7949
Q05FJ3	Q05FL4	0.5328
Q05FJ3	Q05FP0	0.8114
Q05FJ3	Q05FH4	0.8188
Q05FJ3	Q05FF8	0.8488
Q05FJ3	Q05FM6	0.7646
Q05FJ3	Q05FS4	0.8195
Q05FJ3	Q05FR4	0.6969
Q05FJ3	Q05FF9	0.7889
Q05FJ3	Q05FR1	0.8792
Q05FJ3	Q05FN6	0.8071
Q05FJ3	Q05FY5	0.5464
Q05FJ3	Q05FX9	0.6296
Q05FJ3	Q05FY3	0.8041
Q05FJ3	Q05FL0	0.4818
Q05FJ3	Q05FR7	0.7676
Q05FJ3	Q05FL2	0.7981
Q05FJ3	Q05FJ5	0.7835
Q05FJ3	Q05FL8	0.7992
Q05FJ3	Q05FM1	0.7562
Q05FJ3	Q05FN0	0.6176
Q05FJ3	Q05FS2	0.8403
Q05FJ3	Q05FG5	0.7496
Q05FJ3	Q05FP9	0.6491
Q05FJ3	Q05FM7	0.8107
Q05FJ3	Q05FK5	0.7809
Q05FJ3	Q05FG4	0.7064
Q05FJ3	Q05FL9	0.7822
Q05FJ3	Q05FN9	0.8863
Q05FJ3	Q05FS6	0.8410
Q05FJ3	Q05FQ9	0.7482
Q05FJ3	Q05FI6	0.8475
Q05FJ3	Q05FU8	0.7400
Q05FJ3	Q05FG0	0.3557
Q05FJ3	Q05FR2	0.8236
Q05FJ3	Q05FM5	0.7486
Q05FJ3	Q05FU9	0.7343
Q05FJ3	Q05FN3	0.8288
Q05FJ3	Q05FN5	0.4494
Q05FJ3	Q05FK4	0.7702
Q05FJ3	Q05FG3	0.8531
Q05FJ3	Q05FU4	0.8128
